NRO_CLIENTE,MONTO,FECHA,TIPO_OPERACION
100481,44.7,2026-05-10,RET
100482,54.04,2026-05-10,PAG
100483,159.39,2026-05-10,DEP
100484,270.2,2026-05-10,DEP
100485,272.57,2026-05-10,DEP
100485,179.06,2026-05-10,DEP
100486,90.59,2026-05-10,DEP
100487,357.61,2026-05-10,PAG
100488,90.39,2026-05-10,PAG
100488,23.86,2026-05-10,PAG
100489,325.55,2026-05-10,PAG
100490,266.7,2026-05-10,PAG
100490,359.32,2026-05-10,RET
100491,277.69,2026-05-10,RET
100491,25.7,2026-05-10,DEP
100492,24.22,2026-05-10,RET
100493,308.01,2026-05-10,DEP
100493,152.98,2026-05-10,DEP
100494,83.99,2026-05-10,DEP
100495,171.56,2026-05-10,DEP
100495,138.16,2026-05-10,DEP
100495,273.58,2026-05-10,DEP
100496,92.12,2026-05-10,DEP
100496,319.79,2026-05-10,PAG
100497,71.31,2026-05-10,DEP
100498,22.38,2026-05-10,PAG
100498,47.54,2026-05-10,RET
100499,132.46,2026-05-10,PAG
100500,79.87,2026-05-10,DEP
100500,374.06,2026-05-10,RET
100501,375.87,2026-05-10,DEP
100502,96.8,2026-05-10,DEP
100502,145.85,2026-05-10,DEP
100503,10.92,2026-05-10,PAG
100503,129.91,2026-05-10,RET
100504,89.04,2026-05-10,DEP
100505,31.08,2026-05-10,RET
100505,261.73,2026-05-10,RET
100506,22.36,2026-05-10,DEP
100506,167.38,2026-05-10,PAG
100507,202.33,2026-05-10,DEP
100507,286.45,2026-05-10,PAG
100507,72.73,2026-05-10,DEP
100508,241.95,2026-05-10,PAG
100508,280.04,2026-05-10,PAG
100509,370.2,2026-05-10,PAG
100509,57.51,2026-05-10,DEP
100510,255.96,2026-05-10,PAG
100510,130.6,2026-05-10,PAG
100511,195.44,2026-05-10,RET
100511,11.97,2026-05-10,PAG
100512,182.32,2026-05-10,PAG
100512,258.03,2026-05-10,DEP
100513,203.85,2026-05-10,PAG
100514,395.41,2026-05-10,DEP
100514,13.38,2026-05-10,DEP
100515,127.0,2026-05-10,PAG
100515,174.26,2026-05-10,DEP
100516,249.81,2026-05-10,DEP
100516,59.33,2026-05-10,RET
100516,122.16,2026-05-10,DEP
100517,153.42,2026-05-10,PAG
100517,19.97,2026-05-10,PAG
100518,241.24,2026-05-10,RET
100518,297.01,2026-05-10,RET
100519,58.04,2026-05-10,RET
100519,259.22,2026-05-10,DEP
100519,210.74,2026-05-10,RET
100520,260.98,2026-05-10,RET
100520,301.47,2026-05-10,DEP
100521,339.54,2026-05-10,RET
100522,140.38,2026-05-10,DEP
100523,218.03,2026-05-10,PAG
100523,395.41,2026-05-10,PAG
100524,280.03,2026-05-10,DEP
100524,245.18,2026-05-10,RET
100525,210.98,2026-05-10,DEP
100525,179.73,2026-05-10,DEP
100526,30.52,2026-05-10,RET
100527,32.64,2026-05-10,DEP
100527,25.58,2026-05-10,DEP
100527,375.62,2026-05-10,DEP
100528,41.24,2026-05-10,PAG
100528,221.79,2026-05-10,DEP
100529,98.34,2026-05-10,DEP
100530,173.36,2026-05-10,RET
100531,128.03,2026-05-10,PAG
100531,83.03,2026-05-10,RET
100532,74.69,2026-05-10,DEP
100532,124.72,2026-05-10,PAG
100533,182.07,2026-05-10,PAG
100534,84.55,2026-05-10,RET
100534,36.61,2026-05-10,RET
100534,162.31,2026-05-10,DEP
100535,190.93,2026-05-10,RET
100535,204.59,2026-05-10,PAG
100535,176.21,2026-05-10,DEP
100536,328.74,2026-05-10,RET
100537,12.83,2026-05-10,RET
100537,173.82,2026-05-10,DEP
100538,304.75,2026-05-10,RET
100538,240.1,2026-05-10,DEP
100539,223.38,2026-05-10,DEP
100539,106.63,2026-05-10,RET
100539,125.81,2026-05-10,RET
100540,153.18,2026-05-10,PAG
100540,194.93,2026-05-10,RET
100541,58.98,2026-05-10,RET
100541,82.31,2026-05-10,DEP
100542,6.65,2026-05-10,PAG
100543,293.5,2026-05-10,RET
100543,199.12,2026-05-10,RET
100544,376.41,2026-05-10,PAG
100545,152.39,2026-05-10,RET
100545,126.59,2026-05-10,PAG
100546,33.14,2026-05-10,DEP
100546,397.03,2026-05-10,DEP
100547,157.01,2026-05-10,PAG
100547,69.13,2026-05-10,RET
100548,383.05,2026-05-10,PAG
100549,142.69,2026-05-10,PAG
100549,198.01,2026-05-10,PAG
100550,150.43,2026-05-10,DEP
100550,262.11,2026-05-10,RET
100551,295.59,2026-05-10,DEP
100551,193.7,2026-05-10,RET
100552,254.23,2026-05-10,PAG
100552,16.16,2026-05-10,PAG
100553,259.91,2026-05-10,RET
100553,244.15,2026-05-10,PAG
100553,63.21,2026-05-10,DEP
100554,242.85,2026-05-10,PAG
100555,337.4,2026-05-10,DEP
100556,51.11,2026-05-10,DEP
100557,259.54,2026-05-10,RET
100557,162.08,2026-05-10,PAG
100558,389.79,2026-05-10,DEP
100558,209.82,2026-05-10,DEP
100559,351.02,2026-05-10,DEP
100560,332.75,2026-05-10,RET
100561,278.28,2026-05-10,PAG
100561,387.23,2026-05-10,PAG
100562,355.23,2026-05-10,PAG
100563,126.65,2026-05-10,RET
100563,302.22,2026-05-10,PAG
100564,348.42,2026-05-10,DEP
100565,256.29,2026-05-10,RET
100565,326.62,2026-05-10,RET
100566,300.75,2026-05-10,PAG
100566,162.2,2026-05-10,RET
100566,7.54,2026-05-10,DEP
100567,327.47,2026-05-10,DEP
100567,43.26,2026-05-10,PAG
100567,170.05,2026-05-10,RET
100568,263.54,2026-05-10,PAG
100568,175.23,2026-05-10,DEP
100569,152.99,2026-05-10,PAG
100569,58.06,2026-05-10,RET
100570,76.88,2026-05-10,DEP
100571,183.01,2026-05-10,DEP
100572,78.33,2026-05-10,DEP
100573,301.22,2026-05-10,DEP
100574,107.44,2026-05-10,RET
100574,179.09,2026-05-10,PAG
100574,48.13,2026-05-10,PAG
100575,70.62,2026-05-10,RET
100575,38.85,2026-05-10,DEP
100576,114.32,2026-05-10,RET
100576,16.72,2026-05-10,DEP
100577,193.77,2026-05-10,PAG
100577,305.41,2026-05-10,DEP
100578,29.12,2026-05-10,DEP
100578,267.8,2026-05-10,DEP
100579,43.25,2026-05-10,PAG
100580,317.76,2026-05-10,RET
100580,243.18,2026-05-10,RET
100581,373.19,2026-05-10,RET
100582,303.98,2026-05-10,PAG
100582,174.63,2026-05-10,RET
100583,274.33,2026-05-10,RET
100583,399.78,2026-05-10,DEP
100584,376.69,2026-05-10,PAG
100585,162.4,2026-05-10,PAG
100585,27.61,2026-05-10,RET
100585,349.87,2026-05-10,DEP
100586,6.22,2026-05-10,PAG
100587,163.71,2026-05-10,DEP
100587,15.14,2026-05-10,DEP
100588,348.26,2026-05-10,RET
100588,380.67,2026-05-10,DEP
100589,150.53,2026-05-10,PAG
100590,276.04,2026-05-10,RET
100590,208.39,2026-05-10,PAG
100591,79.23,2026-05-10,PAG
100592,383.23,2026-05-10,RET
100592,11.57,2026-05-10,RET
100593,350.01,2026-05-10,PAG
100594,133.58,2026-05-10,RET
100595,97.26,2026-05-10,RET
100596,163.07,2026-05-10,PAG
100597,318.61,2026-05-10,RET
100598,174.03,2026-05-10,RET
100598,394.81,2026-05-10,PAG
100599,362.56,2026-05-10,PAG
100599,157.02,2026-05-10,PAG
100600,82.06,2026-05-10,DEP
100600,348.59,2026-05-10,PAG
100601,315.02,2026-05-10,PAG
100602,204.33,2026-05-10,DEP
100602,201.68,2026-05-10,DEP
100602,124.03,2026-05-10,PAG
100603,398.54,2026-05-10,RET
100603,71.38,2026-05-10,RET
100604,382.25,2026-05-10,RET
100604,266.74,2026-05-10,DEP
100605,101.13,2026-05-10,DEP
100605,302.53,2026-05-10,PAG
100606,281.46,2026-05-10,DEP
100606,176.78,2026-05-10,PAG
100607,16.54,2026-05-10,RET
100608,361.55,2026-05-10,RET
100609,92.05,2026-05-10,RET
100609,268.04,2026-05-10,PAG
100610,53.62,2026-05-10,DEP
100610,369.48,2026-05-10,PAG
100611,291.54,2026-05-10,DEP
100612,319.24,2026-05-10,RET
100613,349.42,2026-05-10,PAG
100614,307.7,2026-05-10,PAG
100615,30.54,2026-05-10,RET
100616,153.92,2026-05-10,PAG
100617,298.47,2026-05-10,PAG
100618,155.75,2026-05-10,PAG
100619,315.11,2026-05-10,RET
100619,324.34,2026-05-10,DEP
100620,107.34,2026-05-10,RET
100620,39.63,2026-05-10,DEP
100621,139.39,2026-05-10,PAG
100622,375.2,2026-05-10,PAG
100622,377.09,2026-05-10,PAG
100622,150.26,2026-05-10,RET
100623,381.86,2026-05-10,PAG
100623,296.08,2026-05-10,RET
100624,29.44,2026-05-10,PAG
100624,79.99,2026-05-10,RET
100625,392.04,2026-05-10,RET
100625,309.66,2026-05-10,PAG
100626,373.9,2026-05-10,DEP
100627,210.3,2026-05-10,PAG
100628,238.36,2026-05-10,DEP
100628,161.15,2026-05-10,PAG
100629,341.68,2026-05-10,RET
100630,62.16,2026-05-10,RET
100630,335.7,2026-05-10,RET
100630,273.59,2026-05-10,DEP
100631,242.58,2026-05-10,DEP
100631,300.09,2026-05-10,PAG
100632,18.57,2026-05-10,RET
100633,127.01,2026-05-10,PAG
100634,53.77,2026-05-10,PAG
100635,231.72,2026-05-10,PAG
100635,332.33,2026-05-10,RET
100636,120.14,2026-05-10,RET
100637,28.23,2026-05-10,RET
100638,65.32,2026-05-10,PAG
100638,88.19,2026-05-10,PAG
100638,374.1,2026-05-10,DEP
100639,281.66,2026-05-10,DEP
100640,369.65,2026-05-10,DEP
100640,343.43,2026-05-10,PAG
100641,159.76,2026-05-10,PAG
100642,365.39,2026-05-10,DEP
100642,396.47,2026-05-10,PAG
100643,159.95,2026-05-10,RET
100644,272.77,2026-05-10,RET
100644,304.3,2026-05-10,RET
100645,33.37,2026-05-10,PAG
100646,116.8,2026-05-10,PAG
100646,369.61,2026-05-10,PAG
100646,343.22,2026-05-10,RET
100647,43.44,2026-05-10,RET
100647,302.15,2026-05-10,PAG
100648,347.01,2026-05-10,DEP
100649,340.67,2026-05-10,PAG
100649,125.11,2026-05-10,PAG
100650,69.66,2026-05-10,DEP
100651,179.54,2026-05-10,RET
100651,119.98,2026-05-10,DEP
100652,87.86,2026-05-10,PAG
100652,82.28,2026-05-10,PAG
100653,8.61,2026-05-10,PAG
100654,343.18,2026-05-10,DEP
100654,272.94,2026-05-10,DEP
100655,153.74,2026-05-10,RET
100655,273.38,2026-05-10,DEP
100655,370.76,2026-05-10,DEP
100656,145.46,2026-05-10,RET
100657,75.95,2026-05-10,DEP
100658,51.35,2026-05-10,PAG
100659,261.79,2026-05-10,PAG
100660,176.36,2026-05-10,DEP
100661,252.65,2026-05-10,RET
100661,101.78,2026-05-10,DEP
100662,100.14,2026-05-10,RET
100663,124.56,2026-05-10,PAG
100664,382.05,2026-05-10,PAG
100664,299.35,2026-05-10,PAG
100665,396.51,2026-05-10,PAG
100665,265.11,2026-05-10,RET
100666,346.63,2026-05-10,PAG
100666,155.93,2026-05-10,PAG
100667,263.01,2026-05-10,RET
100667,9.58,2026-05-10,DEP
100668,37.64,2026-05-10,RET
100669,258.36,2026-05-10,PAG
100669,93.85,2026-05-10,PAG
100670,231.33,2026-05-10,PAG
100671,194.4,2026-05-10,PAG
100672,299.42,2026-05-10,PAG
100672,76.53,2026-05-10,RET
100673,399.98,2026-05-10,PAG
100673,176.29,2026-05-10,PAG
100674,54.47,2026-05-10,RET
100674,30.08,2026-05-10,PAG
100675,78.03,2026-05-10,PAG
100676,12.8,2026-05-10,PAG
100676,327.9,2026-05-10,PAG
100677,197.98,2026-05-10,PAG
100678,335.67,2026-05-10,PAG
100679,286.93,2026-05-10,PAG
100680,54.02,2026-05-10,DEP
100680,386.44,2026-05-10,DEP
100681,76.36,2026-05-10,PAG
100681,279.61,2026-05-10,DEP
100682,224.12,2026-05-10,RET
100683,53.6,2026-05-10,DEP
100683,232.16,2026-05-10,PAG
100684,68.68,2026-05-10,PAG
100684,106.42,2026-05-10,DEP
100684,38.42,2026-05-10,DEP
100685,204.93,2026-05-10,RET
100686,386.68,2026-05-10,DEP
100686,172.11,2026-05-10,PAG
100687,5.03,2026-05-10,RET
100688,23.24,2026-05-10,PAG
100689,362.32,2026-05-10,RET
100690,265.37,2026-05-10,RET
100691,60.24,2026-05-10,RET
100691,279.57,2026-05-10,PAG
100691,364.76,2026-05-10,RET
100692,244.44,2026-05-10,PAG
100693,87.89,2026-05-10,DEP
100693,266.73,2026-05-10,DEP
100694,98.65,2026-05-10,DEP
100694,60.96,2026-05-10,DEP
100695,383.18,2026-05-10,PAG
100695,223.07,2026-05-10,PAG
100696,146.83,2026-05-10,DEP
100696,293.0,2026-05-10,RET
100697,34.37,2026-05-10,RET
100698,107.97,2026-05-10,PAG
100699,361.95,2026-05-10,RET
100699,185.15,2026-05-10,RET
100700,272.23,2026-05-10,PAG
100701,61.58,2026-05-10,DEP
100701,32.87,2026-05-10,PAG
100702,111.41,2026-05-10,PAG
100703,280.24,2026-05-10,DEP
100703,287.21,2026-05-10,PAG
100703,264.64,2026-05-10,PAG
100704,243.95,2026-05-10,RET
100705,329.52,2026-05-10,RET
100705,397.02,2026-05-10,RET
100706,154.68,2026-05-10,PAG
100707,102.76,2026-05-10,RET
100708,54.23,2026-05-10,DEP
100708,275.17,2026-05-10,RET
100709,31.05,2026-05-10,PAG
100710,40.14,2026-05-10,RET
100711,312.34,2026-05-10,DEP
100711,348.2,2026-05-10,DEP
100711,113.09,2026-05-10,DEP
100712,153.98,2026-05-10,DEP
100712,154.56,2026-05-10,DEP
100713,314.18,2026-05-10,DEP
100713,74.41,2026-05-10,PAG
100714,350.83,2026-05-10,PAG
100715,329.43,2026-05-10,RET
100715,42.74,2026-05-10,RET
100716,281.68,2026-05-10,RET
100717,222.86,2026-05-10,PAG
100717,44.13,2026-05-10,DEP
100718,72.45,2026-05-10,RET
100718,76.37,2026-05-10,PAG
100719,272.74,2026-05-10,PAG
100720,222.91,2026-05-10,RET
100721,193.36,2026-05-10,DEP
100721,107.33,2026-05-10,PAG
100722,207.86,2026-05-10,DEP
100722,264.74,2026-05-10,DEP
100723,154.63,2026-05-10,PAG
100724,110.61,2026-05-10,PAG
100725,257.48,2026-05-10,RET
100725,284.46,2026-05-10,DEP
100726,272.9,2026-05-10,RET
100727,284.18,2026-05-10,DEP
100727,178.39,2026-05-10,RET
100728,320.4,2026-05-10,PAG
100729,118.29,2026-05-10,RET
100729,210.63,2026-05-10,PAG
100729,353.15,2026-05-10,DEP
100730,125.55,2026-05-10,DEP
100731,379.24,2026-05-10,RET
100731,309.38,2026-05-10,DEP
100732,255.7,2026-05-10,DEP
100732,293.33,2026-05-10,DEP
100733,70.22,2026-05-10,DEP
100734,38.41,2026-05-10,RET
100735,223.89,2026-05-10,RET
100735,324.3,2026-05-10,DEP
100736,385.06,2026-05-10,RET
100736,272.43,2026-05-10,PAG
100737,58.89,2026-05-10,RET
100737,208.43,2026-05-10,PAG
100738,355.79,2026-05-10,PAG
100739,54.25,2026-05-10,DEP
100739,248.43,2026-05-10,PAG
100740,7.88,2026-05-10,RET
100741,282.52,2026-05-10,PAG
100742,141.3,2026-05-10,PAG
100743,266.16,2026-05-10,PAG
100743,275.21,2026-05-10,DEP
100744,244.91,2026-05-10,DEP
100744,271.44,2026-05-10,PAG
100745,362.0,2026-05-10,DEP
100745,34.67,2026-05-10,DEP
100746,207.91,2026-05-10,DEP
100746,171.98,2026-05-10,RET
100747,72.34,2026-05-10,DEP
100747,138.49,2026-05-10,PAG
100748,103.66,2026-05-10,PAG
100748,341.06,2026-05-10,DEP
100749,119.58,2026-05-10,RET
100749,120.95,2026-05-10,DEP
100750,5.88,2026-05-10,PAG
100750,229.69,2026-05-10,DEP
100751,369.61,2026-05-10,PAG
100752,208.63,2026-05-10,DEP
100752,374.49,2026-05-10,PAG
100753,340.1,2026-05-10,DEP
100753,145.52,2026-05-10,PAG
100753,186.84,2026-05-10,RET
100754,144.79,2026-05-10,DEP
100754,143.14,2026-05-10,PAG
100755,78.53,2026-05-10,RET
100756,8.5,2026-05-10,RET
100756,199.36,2026-05-10,DEP
100757,213.99,2026-05-10,DEP
100757,167.23,2026-05-10,RET
100758,7.73,2026-05-10,PAG
100759,103.8,2026-05-10,RET
100760,161.17,2026-05-10,RET
100760,148.98,2026-05-10,DEP
100761,216.89,2026-05-10,RET
100761,47.93,2026-05-10,RET
100762,264.23,2026-05-10,RET
100763,68.92,2026-05-10,RET
100763,300.1,2026-05-10,DEP
100764,146.9,2026-05-10,PAG
100765,83.39,2026-05-10,DEP
100765,117.54,2026-05-10,DEP
100766,160.85,2026-05-10,PAG
100766,135.83,2026-05-10,DEP
100767,68.32,2026-05-10,DEP
100767,379.61,2026-05-10,PAG
100768,393.26,2026-05-10,DEP
100768,171.33,2026-05-10,PAG
100769,200.75,2026-05-10,PAG
100769,287.16,2026-05-10,RET
100770,301.68,2026-05-10,RET
100771,203.23,2026-05-10,PAG
100771,338.01,2026-05-10,RET
100772,56.91,2026-05-10,DEP
100773,318.12,2026-05-10,DEP
100773,66.44,2026-05-10,PAG
100774,10.39,2026-05-10,PAG
100774,98.42,2026-05-10,PAG
100775,332.79,2026-05-10,RET
100775,390.69,2026-05-10,PAG
100776,8.17,2026-05-10,RET
100776,119.34,2026-05-10,RET
100777,37.63,2026-05-10,RET
100777,102.86,2026-05-10,DEP
100778,293.05,2026-05-10,DEP
100779,103.54,2026-05-10,DEP
100780,346.35,2026-05-10,PAG
100780,102.7,2026-05-10,RET
100781,83.37,2026-05-10,PAG
100781,314.17,2026-05-10,DEP
100782,281.95,2026-05-10,PAG
100782,246.38,2026-05-10,DEP
100783,397.06,2026-05-10,PAG
100784,253.42,2026-05-10,DEP
100784,95.61,2026-05-10,DEP
100785,163.51,2026-05-10,RET
100785,396.21,2026-05-10,DEP
100786,173.39,2026-05-10,PAG
100786,83.86,2026-05-10,DEP
100787,155.24,2026-05-10,PAG
100788,126.05,2026-05-10,PAG
100788,392.15,2026-05-10,DEP
100789,137.79,2026-05-10,RET
100790,29.23,2026-05-10,RET
100791,259.33,2026-05-10,RET
100791,48.47,2026-05-10,RET
100792,115.82,2026-05-10,RET
100792,286.08,2026-05-10,DEP
100793,131.34,2026-05-10,DEP
100794,76.79,2026-05-10,DEP
100794,25.59,2026-05-10,PAG
100795,132.05,2026-05-10,RET
100795,191.46,2026-05-10,PAG
100796,44.8,2026-05-10,DEP
100796,104.64,2026-05-10,RET
100797,148.61,2026-05-10,RET
100797,49.05,2026-05-10,PAG
100798,10.4,2026-05-10,PAG
100798,309.33,2026-05-10,DEP
100799,135.83,2026-05-10,PAG
100799,324.96,2026-05-10,PAG
