NRO_CLIENTE,MONTO,FECHA,TIPO_OPERACION
100502,252.74,2026-05-10,RET
100502,142.4,2026-05-10,DEP
100503,225.3,2026-05-10,DEP
100504,51.42,2026-05-10,PAG
100505,390.83,2026-05-10,PAG
100506,147.95,2026-05-10,PAG
100507,205.48,2026-05-10,RET
100508,309.28,2026-05-10,PAG
100509,87.2,2026-05-10,DEP
100509,81.52,2026-05-10,DEP
100510,275.67,2026-05-10,RET
100510,201.52,2026-05-10,DEP
100510,269.71,2026-05-10,DEP
100511,26.34,2026-05-10,RET
100512,117.6,2026-05-10,RET
100512,104.3,2026-05-10,PAG
100513,323.04,2026-05-10,RET
100514,22.11,2026-05-10,PAG
100514,25.72,2026-05-10,PAG
100514,74.48,2026-05-10,DEP
100515,196.6,2026-05-10,DEP
100515,32.99,2026-05-10,DEP
100516,289.95,2026-05-10,PAG
100517,234.01,2026-05-10,RET
100518,83.51,2026-05-10,PAG
100518,359.86,2026-05-10,DEP
100519,312.7,2026-05-10,RET
100520,94.97,2026-05-10,DEP
100520,296.41,2026-05-10,DEP
100521,153.34,2026-05-10,DEP
100522,34.04,2026-05-10,PAG
100522,196.34,2026-05-10,RET
100523,62.25,2026-05-10,PAG
100523,184.72,2026-05-10,RET
100524,152.53,2026-05-10,RET
100524,289.33,2026-05-10,PAG
100525,146.64,2026-05-10,RET
100526,84.87,2026-05-10,DEP
100527,17.68,2026-05-10,PAG
100527,28.56,2026-05-10,DEP
100528,48.89,2026-05-10,RET
100529,186.14,2026-05-10,DEP
100529,305.33,2026-05-10,DEP
100530,355.13,2026-05-10,PAG
100530,66.93,2026-05-10,PAG
100531,381.34,2026-05-10,DEP
100532,233.36,2026-05-10,PAG
100532,342.73,2026-05-10,DEP
100533,167.62,2026-05-10,PAG
100534,198.24,2026-05-10,DEP
100535,238.67,2026-05-10,RET
100536,115.27,2026-05-10,PAG
100536,174.1,2026-05-10,DEP
100537,102.89,2026-05-10,RET
100538,233.89,2026-05-10,PAG
100539,378.77,2026-05-10,PAG
100539,359.81,2026-05-10,RET
100539,392.17,2026-05-10,DEP
100540,396.55,2026-05-10,PAG
100541,308.6,2026-05-10,DEP
100541,173.15,2026-05-10,RET
100542,194.31,2026-05-10,PAG
100542,329.41,2026-05-10,RET
100543,200.64,2026-05-10,DEP
100543,225.6,2026-05-10,DEP
100544,278.8,2026-05-10,RET
100544,380.22,2026-05-10,DEP
100544,146.57,2026-05-10,DEP
100545,260.82,2026-05-10,DEP
100545,11.29,2026-05-10,PAG
100546,125.41,2026-05-10,PAG
100546,186.42,2026-05-10,PAG
100547,300.18,2026-05-10,DEP
100547,390.69,2026-05-10,RET
100547,309.87,2026-05-10,PAG
100547,165.12,2026-05-10,RET
100548,252.59,2026-05-10,PAG
100549,255.19,2026-05-10,PAG
100550,32.93,2026-05-10,PAG
100551,136.5,2026-05-10,DEP
100552,122.15,2026-05-10,RET
100553,280.73,2026-05-10,PAG
100553,219.26,2026-05-10,DEP
100554,316.14,2026-05-10,DEP
100555,250.08,2026-05-10,RET
100556,295.63,2026-05-10,DEP
100556,208.32,2026-05-10,PAG
100557,148.78,2026-05-10,DEP
100558,48.83,2026-05-10,RET
100558,188.81,2026-05-10,DEP
100559,149.4,2026-05-10,DEP
100560,261.03,2026-05-10,PAG
100560,31.47,2026-05-10,PAG
100560,310.56,2026-05-10,DEP
100561,392.59,2026-05-10,DEP
100562,218.16,2026-05-10,PAG
100562,194.0,2026-05-10,PAG
100563,349.1,2026-05-10,PAG
100564,87.87,2026-05-10,PAG
100564,305.55,2026-05-10,RET
100565,144.32,2026-05-10,RET
100566,203.91,2026-05-10,RET
100567,114.47,2026-05-10,DEP
100567,152.26,2026-05-10,RET
100567,197.06,2026-05-10,PAG
100568,332.68,2026-05-10,RET
100568,285.38,2026-05-10,PAG
100569,331.02,2026-05-10,RET
100569,183.53,2026-05-10,RET
100570,320.96,2026-05-10,PAG
100570,324.47,2026-05-10,DEP
100571,79.4,2026-05-10,RET
100572,39.49,2026-05-10,RET
100573,359.69,2026-05-10,RET
100573,383.51,2026-05-10,DEP
100574,48.2,2026-05-10,RET
100575,49.25,2026-05-10,DEP
100575,201.05,2026-05-10,DEP
100576,210.67,2026-05-10,PAG
100577,13.96,2026-05-10,RET
100577,387.98,2026-05-10,PAG
100578,373.03,2026-05-10,RET
100579,141.95,2026-05-10,RET
100579,296.4,2026-05-10,DEP
100580,120.15,2026-05-10,DEP
100581,13.7,2026-05-10,DEP
100581,334.8,2026-05-10,PAG
100582,259.65,2026-05-10,RET
100582,233.59,2026-05-10,PAG
100582,260.19,2026-05-10,RET
100583,197.03,2026-05-10,PAG
100583,280.26,2026-05-10,PAG
100584,180.88,2026-05-10,RET
100585,229.06,2026-05-10,RET
100586,72.84,2026-05-10,RET
100586,94.58,2026-05-10,RET
100587,388.44,2026-05-10,DEP
100587,63.59,2026-05-10,RET
100588,185.09,2026-05-10,DEP
100589,249.36,2026-05-10,DEP
100589,286.17,2026-05-10,RET
100590,77.0,2026-05-10,DEP
100590,336.54,2026-05-10,PAG
100591,362.36,2026-05-10,DEP
100591,68.7,2026-05-10,DEP
100592,21.25,2026-05-10,RET
100593,231.94,2026-05-10,RET
100593,107.86,2026-05-10,DEP
100594,86.04,2026-05-10,PAG
100595,18.7,2026-05-10,RET
100596,391.32,2026-05-10,DEP
100596,152.3,2026-05-10,PAG
100597,390.31,2026-05-10,PAG
100597,124.12,2026-05-10,DEP
100598,164.8,2026-05-10,RET
100599,308.56,2026-05-10,RET
100600,371.49,2026-05-10,DEP
100600,6.7,2026-05-10,PAG
100601,220.73,2026-05-10,PAG
100601,135.86,2026-05-10,PAG
100602,121.74,2026-05-10,RET
100603,387.99,2026-05-10,PAG
100604,268.42,2026-05-10,PAG
100605,292.77,2026-05-10,RET
100606,138.78,2026-05-10,DEP
100606,294.0,2026-05-10,DEP
100607,60.07,2026-05-10,PAG
100607,51.17,2026-05-10,DEP
100608,163.64,2026-05-10,DEP
100609,181.16,2026-05-10,DEP
100610,133.91,2026-05-10,PAG
100611,258.32,2026-05-10,PAG
100612,212.94,2026-05-10,RET
100613,82.31,2026-05-10,DEP
100614,217.67,2026-05-10,RET
100614,272.44,2026-05-10,DEP
100614,390.46,2026-05-10,RET
100615,81.81,2026-05-10,RET
100615,243.25,2026-05-10,PAG
100615,377.64,2026-05-10,PAG
100616,147.62,2026-05-10,DEP
100617,287.81,2026-05-10,RET
100617,151.0,2026-05-10,RET
100618,9.82,2026-05-10,RET
100618,143.79,2026-05-10,RET
100618,350.35,2026-05-10,DEP
100619,90.2,2026-05-10,RET
100619,297.9,2026-05-10,RET
100620,322.46,2026-05-10,RET
100621,69.7,2026-05-10,PAG
100621,388.29,2026-05-10,RET
100622,292.8,2026-05-10,RET
100623,60.13,2026-05-10,PAG
100624,241.18,2026-05-10,DEP
100625,87.07,2026-05-10,RET
100625,395.41,2026-05-10,PAG
100626,394.72,2026-05-10,DEP
100626,373.6,2026-05-10,PAG
100627,303.67,2026-05-10,DEP
100627,7.61,2026-05-10,PAG
100628,366.19,2026-05-10,RET
100629,74.08,2026-05-10,RET
100630,285.55,2026-05-10,DEP
100631,83.71,2026-05-10,RET
100632,119.34,2026-05-10,RET
100633,21.68,2026-05-10,RET
100634,334.66,2026-05-10,RET
100634,200.17,2026-05-10,PAG
100634,188.06,2026-05-10,DEP
100635,317.53,2026-05-10,DEP
100636,108.76,2026-05-10,PAG
100636,334.53,2026-05-10,RET
100637,54.05,2026-05-10,PAG
100638,357.61,2026-05-10,RET
100638,75.85,2026-05-10,PAG
100638,259.69,2026-05-10,DEP
100639,52.15,2026-05-10,RET
100639,199.75,2026-05-10,DEP
100640,241.56,2026-05-10,RET
100641,234.52,2026-05-10,PAG
100641,177.25,2026-05-10,RET
100642,253.06,2026-05-10,RET
100642,389.83,2026-05-10,DEP
100643,152.41,2026-05-10,PAG
100644,232.23,2026-05-10,RET
100644,69.32,2026-05-10,DEP
100644,62.72,2026-05-10,RET
100645,351.94,2026-05-10,DEP
100645,146.17,2026-05-10,DEP
100646,112.7,2026-05-10,RET
100646,256.32,2026-05-10,RET
100647,24.24,2026-05-10,RET
100648,214.2,2026-05-10,DEP
100648,207.98,2026-05-10,PAG
100649,77.38,2026-05-10,DEP
100649,241.51,2026-05-10,DEP
100650,219.77,2026-05-10,RET
100651,331.59,2026-05-10,PAG
100652,320.95,2026-05-10,RET
100652,275.75,2026-05-10,PAG
100653,148.2,2026-05-10,PAG
100654,234.12,2026-05-10,DEP
100654,10.09,2026-05-10,PAG
100655,116.16,2026-05-10,RET
100655,167.74,2026-05-10,DEP
100655,45.46,2026-05-10,DEP
100656,203.84,2026-05-10,DEP
100657,319.07,2026-05-10,PAG
100658,247.3,2026-05-10,PAG
100659,339.2,2026-05-10,PAG
100660,222.69,2026-05-10,DEP
100660,169.85,2026-05-10,DEP
100661,51.04,2026-05-10,DEP
100662,369.75,2026-05-10,RET
100663,142.54,2026-05-10,PAG
100663,148.21,2026-05-10,RET
100664,356.44,2026-05-10,PAG
100665,211.63,2026-05-10,RET
100665,73.02,2026-05-10,RET
100665,16.36,2026-05-10,DEP
100666,92.83,2026-05-10,PAG
100667,61.23,2026-05-10,DEP
100668,126.43,2026-05-10,DEP
100668,56.44,2026-05-10,DEP
100669,172.8,2026-05-10,DEP
100669,35.71,2026-05-10,RET
100670,304.15,2026-05-10,DEP
100670,82.56,2026-05-10,DEP
100671,318.26,2026-05-10,PAG
100672,239.3,2026-05-10,RET
100673,51.97,2026-05-10,RET
100673,22.1,2026-05-10,RET
100674,268.7,2026-05-10,DEP
100674,314.04,2026-05-10,PAG
100675,86.13,2026-05-10,DEP
100675,77.99,2026-05-10,RET
100676,16.56,2026-05-10,DEP
100676,339.12,2026-05-10,RET
100677,379.77,2026-05-10,RET
100678,144.12,2026-05-10,PAG
100678,313.42,2026-05-10,PAG
100679,100.52,2026-05-10,PAG
100680,31.99,2026-05-10,PAG
100680,306.48,2026-05-10,PAG
100681,90.71,2026-05-10,DEP
100681,385.88,2026-05-10,DEP
100682,361.16,2026-05-10,PAG
100683,6.71,2026-05-10,PAG
100683,43.98,2026-05-10,DEP
100684,368.59,2026-05-10,PAG
100684,192.51,2026-05-10,PAG
100685,237.81,2026-05-10,RET
100685,271.04,2026-05-10,DEP
100686,76.44,2026-05-10,RET
100686,392.61,2026-05-10,RET
100687,89.64,2026-05-10,DEP
100688,165.99,2026-05-10,RET
100688,53.83,2026-05-10,DEP
100689,210.29,2026-05-10,RET
100690,306.1,2026-05-10,PAG
100691,118.87,2026-05-10,PAG
100692,21.04,2026-05-10,RET
100692,200.02,2026-05-10,RET
100693,117.03,2026-05-10,PAG
100693,295.79,2026-05-10,PAG
100694,390.59,2026-05-10,RET
100694,94.22,2026-05-10,RET
100695,119.78,2026-05-10,RET
100695,79.57,2026-05-10,DEP
100696,358.43,2026-05-10,RET
100696,375.94,2026-05-10,RET
100697,75.82,2026-05-10,PAG
100697,199.2,2026-05-10,DEP
100697,161.57,2026-05-10,PAG
100698,265.13,2026-05-10,DEP
100698,52.09,2026-05-10,RET
100699,163.25,2026-05-10,PAG
100700,391.14,2026-05-10,PAG
100701,370.49,2026-05-10,DEP
100701,30.56,2026-05-10,DEP
100702,138.76,2026-05-10,PAG
100703,338.39,2026-05-10,RET
100704,53.49,2026-05-10,RET
100704,291.45,2026-05-10,RET
100705,307.1,2026-05-10,PAG
100706,239.49,2026-05-10,PAG
100707,377.57,2026-05-10,RET
100707,192.95,2026-05-10,PAG
100707,380.3,2026-05-10,RET
100708,207.01,2026-05-10,DEP
100708,308.36,2026-05-10,DEP
100709,53.27,2026-05-10,RET
100709,201.42,2026-05-10,PAG
100710,377.25,2026-05-10,DEP
100710,44.34,2026-05-10,DEP
100711,332.97,2026-05-10,RET
100711,272.85,2026-05-10,DEP
100711,156.14,2026-05-10,PAG
100712,134.15,2026-05-10,RET
100712,250.68,2026-05-10,DEP
100713,305.27,2026-05-10,PAG
100714,301.89,2026-05-10,RET
100714,318.13,2026-05-10,DEP
100715,120.96,2026-05-10,RET
100716,198.65,2026-05-10,RET
100716,219.26,2026-05-10,PAG
100717,220.91,2026-05-10,DEP
100717,396.33,2026-05-10,DEP
100718,156.53,2026-05-10,RET
100719,341.89,2026-05-10,RET
100720,186.56,2026-05-10,DEP
100721,74.86,2026-05-10,PAG
100721,344.84,2026-05-10,RET
100722,354.46,2026-05-10,DEP
100722,199.13,2026-05-10,DEP
100723,128.42,2026-05-10,RET
100723,197.54,2026-05-10,DEP
100724,229.7,2026-05-10,RET
100724,265.73,2026-05-10,PAG
100725,218.06,2026-05-10,RET
100726,192.98,2026-05-10,DEP
100727,205.14,2026-05-10,RET
100728,109.04,2026-05-10,PAG
100729,388.49,2026-05-10,PAG
100729,272.21,2026-05-10,RET
100730,131.59,2026-05-10,DEP
100731,238.23,2026-05-10,DEP
100731,335.59,2026-05-10,RET
100731,324.77,2026-05-10,PAG
100732,15.63,2026-05-10,PAG
100732,139.8,2026-05-10,DEP
100733,174.12,2026-05-10,RET
100734,167.71,2026-05-10,DEP
100734,266.19,2026-05-10,DEP
100735,97.68,2026-05-10,RET
100735,239.05,2026-05-10,PAG
100736,30.87,2026-05-10,RET
100737,50.22,2026-05-10,DEP
100737,12.79,2026-05-10,RET
100738,19.76,2026-05-10,PAG
100738,346.03,2026-05-10,PAG
100739,208.33,2026-05-10,RET
100740,110.31,2026-05-10,PAG
100741,190.53,2026-05-10,DEP
100742,394.38,2026-05-10,RET
100743,230.29,2026-05-10,RET
100743,231.15,2026-05-10,RET
100744,44.52,2026-05-10,PAG
100744,86.33,2026-05-10,RET
100745,203.59,2026-05-10,PAG
100745,139.12,2026-05-10,PAG
100746,123.31,2026-05-10,RET
100747,84.69,2026-05-10,PAG
100747,339.7,2026-05-10,DEP
100748,336.95,2026-05-10,PAG
100748,89.56,2026-05-10,RET
100749,23.77,2026-05-10,PAG
100749,163.8,2026-05-10,DEP
100750,251.71,2026-05-10,DEP
100750,288.49,2026-05-10,PAG
100751,42.42,2026-05-10,RET
100752,112.98,2026-05-10,PAG
100753,321.47,2026-05-10,RET
100753,173.71,2026-05-10,RET
100753,319.28,2026-05-10,PAG
100754,330.38,2026-05-10,PAG
100754,322.63,2026-05-10,RET
100755,267.07,2026-05-10,RET
100755,84.03,2026-05-10,RET
100756,104.25,2026-05-10,PAG
100757,184.03,2026-05-10,PAG
100757,76.34,2026-05-10,DEP
100757,253.0,2026-05-10,PAG
100758,345.77,2026-05-10,PAG
100759,202.19,2026-05-10,PAG
100760,385.04,2026-05-10,PAG
100761,375.55,2026-05-10,RET
100761,375.18,2026-05-10,PAG
100762,324.53,2026-05-10,RET
100763,374.18,2026-05-10,PAG
100764,252.57,2026-05-10,PAG
100764,84.26,2026-05-10,RET
100764,63.36,2026-05-10,DEP
100765,299.84,2026-05-10,RET
100766,338.43,2026-05-10,RET
100767,130.87,2026-05-10,DEP
100768,255.4,2026-05-10,RET
100768,110.44,2026-05-10,RET
100769,260.19,2026-05-10,RET
100770,276.31,2026-05-10,DEP
100771,165.32,2026-05-10,DEP
100772,64.24,2026-05-10,DEP
100772,102.01,2026-05-10,RET
100773,188.34,2026-05-10,PAG
100773,396.56,2026-05-10,RET
100774,260.53,2026-05-10,DEP
100774,84.79,2026-05-10,RET
100775,58.89,2026-05-10,RET
100776,316.92,2026-05-10,RET
100777,265.17,2026-05-10,DEP
100778,259.5,2026-05-10,DEP
100779,385.7,2026-05-10,RET
100780,313.98,2026-05-10,DEP
100781,344.54,2026-05-10,DEP
100782,128.99,2026-05-10,RET
100782,347.53,2026-05-10,RET
100782,359.23,2026-05-10,PAG
100783,264.69,2026-05-10,DEP
100783,161.77,2026-05-10,PAG
100784,337.89,2026-05-10,DEP
100784,49.21,2026-05-10,PAG
100785,202.6,2026-05-10,DEP
100786,211.17,2026-05-10,PAG
100787,380.12,2026-05-10,PAG
100788,104.46,2026-05-10,DEP
100788,99.04,2026-05-10,DEP
100789,310.41,2026-05-10,RET
100790,135.07,2026-05-10,PAG
100790,296.21,2026-05-10,PAG
100791,298.86,2026-05-10,RET
100791,91.11,2026-05-10,DEP
100792,74.19,2026-05-10,RET
100792,178.59,2026-05-10,RET
100793,345.85,2026-05-10,DEP
100794,198.69,2026-05-10,RET
100794,281.35,2026-05-10,DEP
100795,130.01,2026-05-10,RET
100796,192.57,2026-05-10,DEP
100796,385.51,2026-05-10,DEP
100797,148.38,2026-05-10,PAG
100797,150.26,2026-05-10,RET
100797,13.32,2026-05-10,PAG
100798,18.75,2026-05-10,PAG
100798,266.58,2026-05-10,DEP
100799,277.82,2026-05-10,PAG
