NRO_CLIENTE,MONTO,FECHA,TIPO_OPERACION
100471,324.95,2026-05-10,DEP
100471,147.03,2026-05-10,RET
100472,229.48,2026-05-10,DEP
100473,139.58,2026-05-10,PAG
100474,293.34,2026-05-10,PAG
100475,258.68,2026-05-10,RET
100475,80.1,2026-05-10,DEP
100476,230.3,2026-05-10,RET
100476,202.84,2026-05-10,RET
100477,249.3,2026-05-10,PAG
100477,342.1,2026-05-10,DEP
100478,178.36,2026-05-10,PAG
100479,153.57,2026-05-10,DEP
100479,229.82,2026-05-10,DEP
100480,314.04,2026-05-10,RET
100480,44.86,2026-05-10,RET
100481,96.08,2026-05-10,PAG
100482,218.51,2026-05-10,DEP
100482,93.49,2026-05-10,RET
100483,369.3,2026-05-10,RET
100484,159.22,2026-05-10,RET
100485,31.84,2026-05-10,DEP
100485,387.41,2026-05-10,DEP
100486,216.1,2026-05-10,DEP
100486,342.01,2026-05-10,PAG
100487,202.52,2026-05-10,RET
100487,249.36,2026-05-10,PAG
100488,280.52,2026-05-10,DEP
100488,235.2,2026-05-10,RET
100489,263.03,2026-05-10,DEP
100490,138.53,2026-05-10,RET
100490,84.2,2026-05-10,DEP
100491,60.02,2026-05-10,PAG
100492,327.62,2026-05-10,RET
100493,370.05,2026-05-10,PAG
100493,365.37,2026-05-10,DEP
100494,98.07,2026-05-10,DEP
100495,323.24,2026-05-10,PAG
100496,362.21,2026-05-10,PAG
100497,334.83,2026-05-10,DEP
100498,141.61,2026-05-10,DEP
100498,380.21,2026-05-10,PAG
100499,297.02,2026-05-10,DEP
100499,355.57,2026-05-10,RET
100500,378.91,2026-05-10,RET
100501,290.72,2026-05-10,DEP
100501,19.06,2026-05-10,PAG
100502,93.97,2026-05-10,RET
100502,175.45,2026-05-10,RET
100503,313.71,2026-05-10,DEP
100503,13.47,2026-05-10,DEP
100504,15.41,2026-05-10,DEP
100504,216.0,2026-05-10,RET
100505,274.37,2026-05-10,PAG
100505,12.15,2026-05-10,RET
100506,25.6,2026-05-10,RET
100506,279.7,2026-05-10,RET
100507,282.03,2026-05-10,PAG
100507,59.42,2026-05-10,RET
100508,51.61,2026-05-10,PAG
100508,393.1,2026-05-10,RET
100509,143.96,2026-05-10,RET
100509,177.43,2026-05-10,DEP
100510,99.08,2026-05-10,DEP
100510,237.5,2026-05-10,DEP
100511,168.16,2026-05-10,PAG
100512,229.38,2026-05-10,DEP
100513,349.94,2026-05-10,DEP
100513,325.99,2026-05-10,DEP
100514,27.38,2026-05-10,RET
100515,76.33,2026-05-10,DEP
100515,129.08,2026-05-10,PAG
100516,263.81,2026-05-10,DEP
100516,399.25,2026-05-10,DEP
100517,244.42,2026-05-10,RET
100518,264.75,2026-05-10,PAG
100519,35.34,2026-05-10,RET
100520,375.66,2026-05-10,DEP
100521,200.5,2026-05-10,PAG
100521,326.3,2026-05-10,DEP
100522,180.2,2026-05-10,RET
100522,376.86,2026-05-10,PAG
100523,120.61,2026-05-10,PAG
100523,101.46,2026-05-10,RET
100524,130.95,2026-05-10,PAG
100525,203.86,2026-05-10,DEP
100526,141.92,2026-05-10,RET
100527,283.67,2026-05-10,PAG
100528,197.05,2026-05-10,DEP
100528,85.4,2026-05-10,DEP
100529,337.36,2026-05-10,PAG
100530,96.06,2026-05-10,PAG
100531,223.42,2026-05-10,DEP
100531,152.09,2026-05-10,DEP
100532,19.17,2026-05-10,DEP
100533,280.85,2026-05-10,PAG
100534,306.86,2026-05-10,DEP
100535,13.41,2026-05-10,DEP
100535,111.77,2026-05-10,PAG
100536,156.75,2026-05-10,DEP
100537,28.59,2026-05-10,PAG
100537,156.65,2026-05-10,DEP
100538,345.8,2026-05-10,RET
100539,180.39,2026-05-10,DEP
100539,86.26,2026-05-10,DEP
100540,265.67,2026-05-10,PAG
100540,25.64,2026-05-10,RET
100541,17.37,2026-05-10,RET
100541,375.2,2026-05-10,PAG
100542,303.02,2026-05-10,RET
100542,369.47,2026-05-10,RET
100543,325.05,2026-05-10,PAG
100543,90.53,2026-05-10,DEP
100544,139.67,2026-05-10,PAG
100545,176.46,2026-05-10,RET
100546,314.13,2026-05-10,PAG
100547,302.2,2026-05-10,DEP
100548,223.55,2026-05-10,PAG
100549,373.33,2026-05-10,RET
100549,344.11,2026-05-10,PAG
100550,188.08,2026-05-10,PAG
100550,289.09,2026-05-10,PAG
100551,107.74,2026-05-10,RET
100552,189.6,2026-05-10,DEP
100552,57.09,2026-05-10,DEP
100553,115.88,2026-05-10,PAG
100554,380.63,2026-05-10,DEP
100555,399.53,2026-05-10,PAG
100556,121.85,2026-05-10,PAG
100556,160.87,2026-05-10,PAG
100557,113.34,2026-05-10,RET
100558,265.4,2026-05-10,PAG
100558,325.05,2026-05-10,PAG
100559,9.87,2026-05-10,RET
100560,229.53,2026-05-10,RET
100561,335.22,2026-05-10,DEP
100561,180.3,2026-05-10,DEP
100562,178.76,2026-05-10,RET
100563,19.62,2026-05-10,RET
100564,194.68,2026-05-10,PAG
100565,91.05,2026-05-10,DEP
100565,233.93,2026-05-10,DEP
100566,114.2,2026-05-10,PAG
100566,222.82,2026-05-10,DEP
100566,178.97,2026-05-10,RET
100567,307.56,2026-05-10,RET
100567,107.52,2026-05-10,RET
100568,55.25,2026-05-10,PAG
100568,73.93,2026-05-10,PAG
100569,264.11,2026-05-10,DEP
100570,50.21,2026-05-10,DEP
100570,77.78,2026-05-10,PAG
100571,344.93,2026-05-10,PAG
100571,130.35,2026-05-10,PAG
100572,288.36,2026-05-10,DEP
100573,380.92,2026-05-10,RET
100573,390.24,2026-05-10,DEP
100574,272.96,2026-05-10,RET
100575,218.47,2026-05-10,DEP
100575,242.23,2026-05-10,RET
100576,48.12,2026-05-10,PAG
100577,180.31,2026-05-10,PAG
100578,35.59,2026-05-10,DEP
100578,133.69,2026-05-10,RET
100579,332.51,2026-05-10,PAG
100579,169.31,2026-05-10,PAG
100580,173.46,2026-05-10,RET
100580,61.52,2026-05-10,RET
100581,244.75,2026-05-10,RET
100582,137.32,2026-05-10,RET
100582,359.47,2026-05-10,RET
100583,190.92,2026-05-10,RET
100583,250.66,2026-05-10,DEP
100584,150.48,2026-05-10,RET
100584,372.47,2026-05-10,PAG
100585,15.09,2026-05-10,PAG
100585,88.53,2026-05-10,RET
100586,206.76,2026-05-10,PAG
100586,205.73,2026-05-10,PAG
100586,286.57,2026-05-10,DEP
100587,154.64,2026-05-10,PAG
100587,17.88,2026-05-10,PAG
100588,64.28,2026-05-10,PAG
100589,35.99,2026-05-10,DEP
100589,383.66,2026-05-10,DEP
100590,228.33,2026-05-10,PAG
100590,253.98,2026-05-10,PAG
100591,170.14,2026-05-10,PAG
100591,52.89,2026-05-10,PAG
100592,320.29,2026-05-10,PAG
100593,191.57,2026-05-10,PAG
100594,210.53,2026-05-10,RET
100595,111.33,2026-05-10,PAG
100595,120.76,2026-05-10,DEP
100596,134.83,2026-05-10,RET
100596,96.2,2026-05-10,RET
100597,300.53,2026-05-10,DEP
100598,278.76,2026-05-10,RET
100598,294.46,2026-05-10,RET
100599,147.94,2026-05-10,RET
100600,226.38,2026-05-10,DEP
100600,366.28,2026-05-10,PAG
100600,196.24,2026-05-10,DEP
100601,182.34,2026-05-10,RET
100601,95.76,2026-05-10,DEP
100602,370.66,2026-05-10,DEP
100602,311.7,2026-05-10,RET
100603,271.27,2026-05-10,PAG
100603,59.57,2026-05-10,RET
100604,319.36,2026-05-10,RET
100605,128.97,2026-05-10,DEP
100606,166.36,2026-05-10,PAG
100606,393.38,2026-05-10,PAG
100607,200.21,2026-05-10,DEP
100608,360.45,2026-05-10,RET
100609,11.13,2026-05-10,DEP
100610,170.36,2026-05-10,PAG
100610,286.0,2026-05-10,RET
100611,298.43,2026-05-10,DEP
100611,348.44,2026-05-10,RET
100612,14.45,2026-05-10,DEP
100613,396.02,2026-05-10,DEP
100613,208.38,2026-05-10,PAG
100614,367.86,2026-05-10,RET
100614,144.98,2026-05-10,RET
100615,280.29,2026-05-10,DEP
100615,286.23,2026-05-10,DEP
100616,138.04,2026-05-10,RET
100617,238.63,2026-05-10,PAG
100617,47.57,2026-05-10,PAG
100617,22.87,2026-05-10,PAG
100618,368.69,2026-05-10,RET
100618,364.72,2026-05-10,PAG
100619,182.65,2026-05-10,RET
100620,119.27,2026-05-10,RET
100620,281.54,2026-05-10,PAG
100621,77.46,2026-05-10,PAG
100621,366.96,2026-05-10,PAG
100622,38.1,2026-05-10,DEP
100622,239.45,2026-05-10,RET
100623,271.19,2026-05-10,RET
100623,154.85,2026-05-10,RET
100624,74.81,2026-05-10,PAG
100624,237.29,2026-05-10,DEP
100625,96.74,2026-05-10,RET
100626,139.74,2026-05-10,PAG
100627,209.48,2026-05-10,PAG
100627,234.03,2026-05-10,RET
100628,117.68,2026-05-10,RET
100629,130.84,2026-05-10,DEP
100629,381.64,2026-05-10,DEP
100630,326.52,2026-05-10,PAG
100631,353.54,2026-05-10,PAG
100632,88.22,2026-05-10,PAG
100633,114.91,2026-05-10,PAG
100633,129.18,2026-05-10,RET
100634,117.49,2026-05-10,DEP
100634,118.7,2026-05-10,RET
100635,178.37,2026-05-10,DEP
100635,118.95,2026-05-10,RET
100635,395.58,2026-05-10,DEP
100636,370.18,2026-05-10,PAG
100636,115.06,2026-05-10,DEP
100637,86.7,2026-05-10,PAG
100637,303.17,2026-05-10,DEP
100638,241.36,2026-05-10,DEP
100639,384.14,2026-05-10,PAG
100639,217.48,2026-05-10,DEP
100640,7.63,2026-05-10,DEP
100640,150.97,2026-05-10,RET
100641,377.01,2026-05-10,PAG
100641,173.47,2026-05-10,RET
100642,210.75,2026-05-10,RET
100643,121.5,2026-05-10,DEP
100644,287.92,2026-05-10,DEP
100645,180.54,2026-05-10,RET
100646,199.84,2026-05-10,DEP
100646,346.48,2026-05-10,RET
100647,294.0,2026-05-10,DEP
100647,387.53,2026-05-10,DEP
100648,298.99,2026-05-10,DEP
100648,292.31,2026-05-10,RET
100649,66.91,2026-05-10,RET
100650,114.06,2026-05-10,PAG
100651,295.53,2026-05-10,PAG
100651,311.93,2026-05-10,PAG
100652,276.74,2026-05-10,DEP
100653,176.18,2026-05-10,PAG
100653,318.71,2026-05-10,RET
100653,80.21,2026-05-10,PAG
100654,266.15,2026-05-10,PAG
100654,19.08,2026-05-10,PAG
100654,252.78,2026-05-10,DEP
100655,59.07,2026-05-10,RET
100655,349.49,2026-05-10,DEP
100656,270.97,2026-05-10,RET
100657,190.7,2026-05-10,RET
100657,326.48,2026-05-10,PAG
100657,201.21,2026-05-10,DEP
100657,83.44,2026-05-10,DEP
100658,380.58,2026-05-10,PAG
100658,301.03,2026-05-10,DEP
100659,176.56,2026-05-10,RET
100659,225.31,2026-05-10,DEP
100660,285.45,2026-05-10,DEP
100661,170.17,2026-05-10,RET
100661,247.28,2026-05-10,PAG
100662,235.64,2026-05-10,PAG
100662,142.74,2026-05-10,PAG
100663,264.49,2026-05-10,DEP
100663,351.77,2026-05-10,DEP
100664,350.64,2026-05-10,PAG
100665,196.6,2026-05-10,PAG
100666,159.92,2026-05-10,RET
100666,219.65,2026-05-10,RET
100667,43.13,2026-05-10,DEP
100668,385.35,2026-05-10,RET
100668,170.74,2026-05-10,RET
100668,133.53,2026-05-10,PAG
100669,172.82,2026-05-10,DEP
100669,188.57,2026-05-10,RET
100670,265.94,2026-05-10,RET
100671,280.3,2026-05-10,PAG
100671,55.58,2026-05-10,RET
100671,336.85,2026-05-10,RET
100672,242.42,2026-05-10,PAG
100672,97.77,2026-05-10,RET
100673,110.83,2026-05-10,DEP
100673,356.48,2026-05-10,RET
100674,29.02,2026-05-10,RET
100674,108.33,2026-05-10,RET
100674,167.44,2026-05-10,RET
100675,172.95,2026-05-10,RET
100675,365.39,2026-05-10,RET
100676,196.77,2026-05-10,DEP
100677,139.24,2026-05-10,DEP
100678,126.86,2026-05-10,RET
100678,92.42,2026-05-10,DEP
100679,216.73,2026-05-10,PAG
100679,48.57,2026-05-10,PAG
100680,246.25,2026-05-10,DEP
100681,243.96,2026-05-10,DEP
100681,380.36,2026-05-10,DEP
100682,321.95,2026-05-10,DEP
100682,313.27,2026-05-10,RET
100683,365.33,2026-05-10,PAG
100683,30.07,2026-05-10,DEP
100684,209.87,2026-05-10,RET
100685,216.51,2026-05-10,DEP
100686,336.07,2026-05-10,RET
100686,344.59,2026-05-10,DEP
100687,119.62,2026-05-10,DEP
100688,364.71,2026-05-10,RET
100688,168.29,2026-05-10,PAG
100689,294.67,2026-05-10,DEP
100690,19.25,2026-05-10,DEP
100690,303.27,2026-05-10,PAG
100691,45.5,2026-05-10,RET
100692,317.58,2026-05-10,DEP
100692,66.99,2026-05-10,RET
100693,14.58,2026-05-10,PAG
100693,310.1,2026-05-10,DEP
100694,18.34,2026-05-10,PAG
100695,53.84,2026-05-10,RET
100696,263.83,2026-05-10,DEP
100697,328.23,2026-05-10,RET
100698,345.48,2026-05-10,DEP
100698,34.19,2026-05-10,PAG
100699,282.88,2026-05-10,PAG
100699,169.08,2026-05-10,DEP
100700,298.35,2026-05-10,PAG
100701,243.92,2026-05-10,DEP
100702,42.74,2026-05-10,PAG
100703,318.08,2026-05-10,DEP
100703,333.43,2026-05-10,RET
100704,314.98,2026-05-10,RET
100704,207.38,2026-05-10,DEP
100705,124.35,2026-05-10,RET
100705,85.05,2026-05-10,RET
100705,387.86,2026-05-10,PAG
100706,191.2,2026-05-10,RET
100706,174.67,2026-05-10,DEP
100707,386.92,2026-05-10,PAG
100707,115.03,2026-05-10,RET
100708,363.53,2026-05-10,PAG
100708,205.1,2026-05-10,RET
100709,11.8,2026-05-10,RET
100709,292.39,2026-05-10,RET
100710,306.27,2026-05-10,PAG
100711,47.78,2026-05-10,DEP
100711,233.26,2026-05-10,DEP
100712,161.95,2026-05-10,DEP
100713,181.6,2026-05-10,RET
100713,227.45,2026-05-10,PAG
100714,127.69,2026-05-10,DEP
100714,324.82,2026-05-10,DEP
100715,42.68,2026-05-10,DEP
100716,87.03,2026-05-10,RET
100717,239.4,2026-05-10,DEP
100717,60.83,2026-05-10,PAG
100718,336.04,2026-05-10,PAG
100718,290.6,2026-05-10,PAG
100719,305.43,2026-05-10,DEP
100720,308.13,2026-05-10,RET
100721,167.68,2026-05-10,PAG
100722,138.46,2026-05-10,DEP
100722,19.42,2026-05-10,PAG
100723,228.3,2026-05-10,RET
100723,349.21,2026-05-10,RET
100724,277.71,2026-05-10,PAG
100725,318.9,2026-05-10,PAG
100726,202.43,2026-05-10,PAG
100726,98.12,2026-05-10,RET
100727,285.0,2026-05-10,PAG
100727,224.15,2026-05-10,PAG
100728,397.14,2026-05-10,DEP
100728,368.89,2026-05-10,RET
100729,281.21,2026-05-10,RET
100729,55.28,2026-05-10,DEP
100730,69.03,2026-05-10,PAG
100731,52.98,2026-05-10,DEP
100731,177.85,2026-05-10,DEP
100732,20.43,2026-05-10,RET
100733,200.6,2026-05-10,PAG
100734,322.25,2026-05-10,RET
100734,60.25,2026-05-10,PAG
100735,170.17,2026-05-10,DEP
100735,122.22,2026-05-10,RET
100736,398.32,2026-05-10,PAG
100737,369.18,2026-05-10,PAG
100737,112.09,2026-05-10,RET
100738,247.96,2026-05-10,RET
100739,227.71,2026-05-10,DEP
100740,60.9,2026-05-10,PAG
100741,275.58,2026-05-10,PAG
100742,381.04,2026-05-10,RET
100743,210.16,2026-05-10,RET
100743,191.48,2026-05-10,DEP
100744,374.8,2026-05-10,PAG
100744,289.45,2026-05-10,DEP
100744,69.87,2026-05-10,PAG
100745,332.62,2026-05-10,DEP
100745,130.49,2026-05-10,DEP
100746,64.39,2026-05-10,DEP
100746,397.36,2026-05-10,DEP
100747,128.18,2026-05-10,DEP
100747,83.71,2026-05-10,DEP
100748,217.4,2026-05-10,RET
100749,42.41,2026-05-10,PAG
100749,190.13,2026-05-10,DEP
100750,31.37,2026-05-10,PAG
100751,225.87,2026-05-10,DEP
100751,141.26,2026-05-10,DEP
100752,371.51,2026-05-10,RET
100753,117.25,2026-05-10,RET
100753,235.87,2026-05-10,RET
100754,150.07,2026-05-10,RET
100754,374.05,2026-05-10,PAG
100755,218.7,2026-05-10,PAG
100755,85.02,2026-05-10,PAG
100755,65.21,2026-05-10,PAG
100756,90.49,2026-05-10,DEP
100757,108.86,2026-05-10,DEP
100757,55.05,2026-05-10,PAG
100758,236.99,2026-05-10,RET
100759,135.41,2026-05-10,PAG
100760,243.89,2026-05-10,PAG
100760,349.18,2026-05-10,PAG
100761,364.15,2026-05-10,DEP
100761,71.4,2026-05-10,DEP
100762,395.69,2026-05-10,DEP
100763,372.17,2026-05-10,PAG
100764,62.86,2026-05-10,DEP
100764,192.81,2026-05-10,DEP
100765,132.72,2026-05-10,DEP
100766,59.11,2026-05-10,RET
100767,173.04,2026-05-10,RET
100768,134.2,2026-05-10,PAG
100768,305.2,2026-05-10,DEP
100768,226.26,2026-05-10,RET
100769,310.7,2026-05-10,PAG
100769,192.42,2026-05-10,RET
100770,336.27,2026-05-10,RET
100771,214.62,2026-05-10,PAG
100772,337.67,2026-05-10,DEP
100772,378.47,2026-05-10,RET
100773,285.98,2026-05-10,RET
100773,226.39,2026-05-10,RET
100774,279.56,2026-05-10,RET
100774,275.72,2026-05-10,PAG
100775,360.41,2026-05-10,PAG
100775,142.53,2026-05-10,DEP
100776,347.12,2026-05-10,RET
100776,309.44,2026-05-10,RET
100777,292.75,2026-05-10,DEP
100778,248.7,2026-05-10,DEP
100778,156.07,2026-05-10,DEP
100779,373.61,2026-05-10,DEP
100780,82.36,2026-05-10,RET
100780,212.77,2026-05-10,DEP
100781,236.54,2026-05-10,RET
100782,42.17,2026-05-10,RET
100782,366.74,2026-05-10,PAG
100782,369.02,2026-05-10,PAG
100783,112.85,2026-05-10,PAG
100783,113.61,2026-05-10,RET
100784,162.33,2026-05-10,PAG
100784,283.18,2026-05-10,RET
100785,251.98,2026-05-10,PAG
100785,330.21,2026-05-10,PAG
100786,371.39,2026-05-10,PAG
100787,254.73,2026-05-10,RET
100787,73.64,2026-05-10,PAG
100788,350.6,2026-05-10,PAG
100789,323.94,2026-05-10,DEP
100790,150.97,2026-05-10,PAG
100791,358.23,2026-05-10,DEP
100791,283.73,2026-05-10,DEP
100792,349.01,2026-05-10,DEP
100792,37.72,2026-05-10,DEP
100793,27.14,2026-05-10,PAG
100793,285.68,2026-05-10,RET
100793,43.5,2026-05-10,PAG
100794,114.6,2026-05-10,DEP
100795,263.77,2026-05-10,PAG
100796,11.59,2026-05-10,PAG
100796,340.05,2026-05-10,RET
100797,359.61,2026-05-10,DEP
100797,362.76,2026-05-10,PAG
100798,290.24,2026-05-10,RET
100798,208.95,2026-05-10,PAG
100799,164.25,2026-05-10,PAG
