NRO_CLIENTE,MONTO,FECHA,TIPO_OPERACION
100487,389.51,2026-05-10,DEP
100487,195.82,2026-05-10,RET
100488,49.61,2026-05-10,RET
100488,179.07,2026-05-10,DEP
100489,108.34,2026-05-10,RET
100489,9.88,2026-05-10,PAG
100490,212.3,2026-05-10,PAG
100491,232.78,2026-05-10,PAG
100491,93.47,2026-05-10,PAG
100491,349.89,2026-05-10,PAG
100492,211.63,2026-05-10,PAG
100492,249.2,2026-05-10,RET
100493,266.38,2026-05-10,DEP
100493,195.36,2026-05-10,PAG
100494,272.14,2026-05-10,RET
100494,63.72,2026-05-10,PAG
100495,357.36,2026-05-10,PAG
100496,26.55,2026-05-10,PAG
100496,374.08,2026-05-10,PAG
100497,340.29,2026-05-10,RET
100497,348.42,2026-05-10,DEP
100498,301.81,2026-05-10,RET
100499,100.15,2026-05-10,RET
100500,24.89,2026-05-10,DEP
100501,222.45,2026-05-10,RET
100502,164.29,2026-05-10,DEP
100502,36.14,2026-05-10,RET
100503,321.5,2026-05-10,RET
100503,39.77,2026-05-10,RET
100504,181.59,2026-05-10,DEP
100505,392.36,2026-05-10,PAG
100505,263.08,2026-05-10,DEP
100506,164.36,2026-05-10,DEP
100507,225.07,2026-05-10,DEP
100508,331.23,2026-05-10,PAG
100509,385.45,2026-05-10,PAG
100510,125.32,2026-05-10,PAG
100511,227.12,2026-05-10,PAG
100511,270.23,2026-05-10,RET
100512,148.52,2026-05-10,DEP
100513,327.55,2026-05-10,RET
100513,136.13,2026-05-10,PAG
100514,241.98,2026-05-10,PAG
100515,264.58,2026-05-10,PAG
100515,183.75,2026-05-10,DEP
100516,304.93,2026-05-10,DEP
100516,5.87,2026-05-10,RET
100517,332.8,2026-05-10,RET
100517,221.34,2026-05-10,RET
100518,282.33,2026-05-10,DEP
100519,359.27,2026-05-10,RET
100519,60.48,2026-05-10,PAG
100520,298.29,2026-05-10,RET
100521,47.25,2026-05-10,PAG
100521,82.39,2026-05-10,DEP
100522,372.44,2026-05-10,RET
100523,90.16,2026-05-10,DEP
100523,288.13,2026-05-10,DEP
100524,304.07,2026-05-10,DEP
100524,371.02,2026-05-10,PAG
100525,237.58,2026-05-10,RET
100525,185.67,2026-05-10,PAG
100525,382.7,2026-05-10,DEP
100526,385.72,2026-05-10,DEP
100527,214.49,2026-05-10,DEP
100528,223.52,2026-05-10,RET
100529,336.33,2026-05-10,RET
100529,370.13,2026-05-10,DEP
100530,278.27,2026-05-10,DEP
100530,293.55,2026-05-10,DEP
100531,45.9,2026-05-10,PAG
100532,242.22,2026-05-10,RET
100532,204.12,2026-05-10,RET
100533,170.37,2026-05-10,PAG
100534,366.78,2026-05-10,DEP
100534,113.07,2026-05-10,RET
100535,388.34,2026-05-10,RET
100535,322.89,2026-05-10,DEP
100536,168.03,2026-05-10,PAG
100536,355.14,2026-05-10,PAG
100537,123.07,2026-05-10,PAG
100537,221.38,2026-05-10,RET
100538,286.19,2026-05-10,PAG
100538,254.87,2026-05-10,DEP
100538,87.84,2026-05-10,PAG
100539,119.78,2026-05-10,RET
100540,368.87,2026-05-10,DEP
100541,392.63,2026-05-10,PAG
100541,390.2,2026-05-10,DEP
100542,204.04,2026-05-10,PAG
100542,256.57,2026-05-10,PAG
100543,50.59,2026-05-10,RET
100543,227.1,2026-05-10,PAG
100544,230.4,2026-05-10,PAG
100544,285.5,2026-05-10,PAG
100545,300.41,2026-05-10,PAG
100545,117.94,2026-05-10,RET
100546,324.28,2026-05-10,PAG
100546,47.06,2026-05-10,RET
100547,62.4,2026-05-10,PAG
100547,27.36,2026-05-10,RET
100548,301.32,2026-05-10,DEP
100549,393.5,2026-05-10,PAG
100549,103.97,2026-05-10,DEP
100550,277.78,2026-05-10,RET
100550,85.58,2026-05-10,PAG
100551,17.76,2026-05-10,RET
100551,45.48,2026-05-10,PAG
100552,297.1,2026-05-10,DEP
100553,298.25,2026-05-10,PAG
100554,158.61,2026-05-10,PAG
100555,314.8,2026-05-10,PAG
100555,118.62,2026-05-10,PAG
100556,23.56,2026-05-10,RET
100557,158.08,2026-05-10,PAG
100557,128.5,2026-05-10,PAG
100558,26.25,2026-05-10,PAG
100558,104.28,2026-05-10,PAG
100559,348.2,2026-05-10,RET
100560,332.84,2026-05-10,PAG
100560,283.33,2026-05-10,PAG
100561,150.26,2026-05-10,PAG
100561,220.91,2026-05-10,PAG
100562,82.61,2026-05-10,PAG
100562,385.89,2026-05-10,RET
100563,182.28,2026-05-10,PAG
100564,34.42,2026-05-10,DEP
100564,295.36,2026-05-10,DEP
100565,153.99,2026-05-10,RET
100565,115.25,2026-05-10,RET
100566,56.38,2026-05-10,PAG
100567,339.18,2026-05-10,DEP
100567,135.57,2026-05-10,PAG
100568,375.31,2026-05-10,DEP
100569,65.71,2026-05-10,RET
100569,240.77,2026-05-10,PAG
100570,248.17,2026-05-10,PAG
100571,123.96,2026-05-10,PAG
100571,222.31,2026-05-10,DEP
100572,314.69,2026-05-10,RET
100572,212.53,2026-05-10,DEP
100573,210.64,2026-05-10,PAG
100573,67.95,2026-05-10,PAG
100574,217.13,2026-05-10,DEP
100574,143.01,2026-05-10,DEP
100575,267.02,2026-05-10,RET
100575,147.52,2026-05-10,DEP
100576,380.37,2026-05-10,PAG
100577,214.55,2026-05-10,PAG
100578,330.36,2026-05-10,PAG
100579,8.48,2026-05-10,PAG
100579,141.67,2026-05-10,DEP
100580,362.28,2026-05-10,PAG
100581,367.85,2026-05-10,DEP
100581,383.76,2026-05-10,PAG
100582,354.84,2026-05-10,RET
100583,366.79,2026-05-10,DEP
100584,157.42,2026-05-10,PAG
100584,290.97,2026-05-10,DEP
100585,364.98,2026-05-10,RET
100585,208.15,2026-05-10,PAG
100586,180.99,2026-05-10,DEP
100586,122.09,2026-05-10,PAG
100587,81.04,2026-05-10,PAG
100587,37.53,2026-05-10,DEP
100588,71.12,2026-05-10,PAG
100588,215.62,2026-05-10,PAG
100589,30.86,2026-05-10,PAG
100590,253.66,2026-05-10,DEP
100590,346.66,2026-05-10,RET
100591,335.09,2026-05-10,DEP
100592,217.41,2026-05-10,PAG
100593,352.06,2026-05-10,PAG
100593,311.21,2026-05-10,PAG
100594,327.62,2026-05-10,DEP
100594,300.02,2026-05-10,DEP
100595,14.38,2026-05-10,PAG
100596,136.03,2026-05-10,DEP
100596,33.93,2026-05-10,DEP
100597,318.71,2026-05-10,PAG
100597,32.82,2026-05-10,DEP
100598,364.84,2026-05-10,RET
100598,158.27,2026-05-10,PAG
100599,164.76,2026-05-10,RET
100599,11.67,2026-05-10,PAG
100600,51.73,2026-05-10,DEP
100600,258.36,2026-05-10,PAG
100601,29.98,2026-05-10,PAG
100601,236.32,2026-05-10,PAG
100602,340.06,2026-05-10,RET
100602,371.58,2026-05-10,DEP
100603,119.49,2026-05-10,PAG
100604,124.03,2026-05-10,DEP
100604,116.2,2026-05-10,RET
100605,155.66,2026-05-10,PAG
100605,17.17,2026-05-10,DEP
100606,215.72,2026-05-10,DEP
100606,299.97,2026-05-10,PAG
100607,121.52,2026-05-10,PAG
100608,61.91,2026-05-10,PAG
100609,355.36,2026-05-10,PAG
100610,260.94,2026-05-10,DEP
100610,223.64,2026-05-10,PAG
100611,60.84,2026-05-10,DEP
100612,6.99,2026-05-10,PAG
100612,160.66,2026-05-10,PAG
100613,379.06,2026-05-10,RET
100614,87.97,2026-05-10,PAG
100615,361.9,2026-05-10,RET
100615,88.64,2026-05-10,PAG
100616,341.33,2026-05-10,DEP
100616,68.58,2026-05-10,DEP
100617,248.67,2026-05-10,RET
100617,81.76,2026-05-10,DEP
100618,270.04,2026-05-10,PAG
100619,341.64,2026-05-10,PAG
100619,187.2,2026-05-10,PAG
100620,33.89,2026-05-10,PAG
100620,31.61,2026-05-10,DEP
100621,82.98,2026-05-10,PAG
100622,197.44,2026-05-10,RET
100623,146.07,2026-05-10,PAG
100624,263.91,2026-05-10,DEP
100625,117.63,2026-05-10,DEP
100625,360.55,2026-05-10,RET
100626,196.92,2026-05-10,RET
100626,248.46,2026-05-10,RET
100626,278.92,2026-05-10,DEP
100627,228.39,2026-05-10,RET
100627,324.04,2026-05-10,RET
100627,71.61,2026-05-10,RET
100628,102.24,2026-05-10,DEP
100629,286.32,2026-05-10,PAG
100629,177.27,2026-05-10,RET
100629,58.05,2026-05-10,PAG
100630,135.97,2026-05-10,RET
100630,187.83,2026-05-10,RET
100631,311.03,2026-05-10,RET
100632,222.91,2026-05-10,DEP
100633,259.99,2026-05-10,DEP
100633,337.51,2026-05-10,DEP
100634,357.06,2026-05-10,DEP
100635,108.98,2026-05-10,PAG
100636,35.2,2026-05-10,DEP
100637,357.38,2026-05-10,PAG
100637,254.49,2026-05-10,PAG
100638,233.67,2026-05-10,PAG
100638,89.04,2026-05-10,DEP
100639,222.88,2026-05-10,PAG
100640,358.12,2026-05-10,PAG
100641,191.48,2026-05-10,DEP
100642,149.5,2026-05-10,DEP
100642,357.12,2026-05-10,PAG
100642,294.62,2026-05-10,RET
100643,57.88,2026-05-10,PAG
100644,206.61,2026-05-10,RET
100644,148.73,2026-05-10,DEP
100645,266.76,2026-05-10,PAG
100645,275.24,2026-05-10,PAG
100646,60.45,2026-05-10,DEP
100646,75.76,2026-05-10,PAG
100647,265.47,2026-05-10,DEP
100647,295.69,2026-05-10,RET
100648,375.97,2026-05-10,DEP
100649,91.43,2026-05-10,RET
100650,96.54,2026-05-10,RET
100651,150.93,2026-05-10,DEP
100651,269.09,2026-05-10,PAG
100652,363.55,2026-05-10,RET
100653,158.3,2026-05-10,RET
100654,353.21,2026-05-10,DEP
100655,392.33,2026-05-10,RET
100655,45.77,2026-05-10,PAG
100656,255.26,2026-05-10,RET
100657,334.77,2026-05-10,RET
100657,233.56,2026-05-10,PAG
100658,73.67,2026-05-10,PAG
100658,154.51,2026-05-10,PAG
100659,263.07,2026-05-10,DEP
100659,209.08,2026-05-10,RET
100660,389.21,2026-05-10,DEP
100661,208.97,2026-05-10,RET
100661,327.81,2026-05-10,RET
100661,197.31,2026-05-10,RET
100662,355.43,2026-05-10,DEP
100662,203.23,2026-05-10,DEP
100662,178.76,2026-05-10,DEP
100663,35.45,2026-05-10,PAG
100663,115.92,2026-05-10,DEP
100664,78.83,2026-05-10,RET
100665,242.8,2026-05-10,DEP
100665,266.14,2026-05-10,RET
100666,325.41,2026-05-10,PAG
100667,49.77,2026-05-10,PAG
100667,194.13,2026-05-10,DEP
100668,238.36,2026-05-10,PAG
100668,334.18,2026-05-10,DEP
100669,101.25,2026-05-10,DEP
100669,231.53,2026-05-10,DEP
100670,58.22,2026-05-10,PAG
100670,20.48,2026-05-10,PAG
100671,63.01,2026-05-10,DEP
100672,107.01,2026-05-10,DEP
100672,209.07,2026-05-10,RET
100673,241.75,2026-05-10,PAG
100674,256.86,2026-05-10,PAG
100674,292.55,2026-05-10,RET
100675,379.17,2026-05-10,DEP
100676,182.44,2026-05-10,RET
100677,347.58,2026-05-10,DEP
100677,91.65,2026-05-10,RET
100678,242.33,2026-05-10,PAG
100678,329.08,2026-05-10,DEP
100679,251.17,2026-05-10,PAG
100680,109.49,2026-05-10,PAG
100680,275.81,2026-05-10,RET
100681,240.63,2026-05-10,DEP
100681,95.78,2026-05-10,RET
100682,57.22,2026-05-10,DEP
100683,84.93,2026-05-10,PAG
100683,275.33,2026-05-10,DEP
100684,244.18,2026-05-10,DEP
100684,192.97,2026-05-10,PAG
100685,241.93,2026-05-10,PAG
100686,203.82,2026-05-10,DEP
100686,41.81,2026-05-10,PAG
100687,56.48,2026-05-10,PAG
100687,218.02,2026-05-10,DEP
100688,359.3,2026-05-10,PAG
100689,261.45,2026-05-10,PAG
100690,171.17,2026-05-10,DEP
100690,280.57,2026-05-10,RET
100691,95.65,2026-05-10,RET
100691,316.87,2026-05-10,RET
100692,143.45,2026-05-10,PAG
100692,363.6,2026-05-10,PAG
100692,232.57,2026-05-10,RET
100693,57.88,2026-05-10,RET
100693,307.51,2026-05-10,DEP
100694,116.89,2026-05-10,PAG
100695,166.42,2026-05-10,DEP
100695,7.16,2026-05-10,PAG
100696,316.82,2026-05-10,PAG
100697,211.4,2026-05-10,PAG
100697,7.84,2026-05-10,PAG
100698,86.14,2026-05-10,RET
100698,166.49,2026-05-10,DEP
100699,66.14,2026-05-10,PAG
100700,236.22,2026-05-10,RET
100700,342.72,2026-05-10,RET
100701,228.04,2026-05-10,PAG
100702,113.85,2026-05-10,PAG
100702,161.99,2026-05-10,DEP
100703,168.23,2026-05-10,PAG
100704,195.57,2026-05-10,RET
100705,225.84,2026-05-10,RET
100705,105.24,2026-05-10,RET
100706,233.17,2026-05-10,PAG
100707,162.26,2026-05-10,DEP
100708,342.72,2026-05-10,PAG
100708,52.04,2026-05-10,DEP
100709,181.4,2026-05-10,PAG
100709,379.95,2026-05-10,DEP
100710,89.71,2026-05-10,RET
100710,315.5,2026-05-10,PAG
100711,247.54,2026-05-10,PAG
100711,284.18,2026-05-10,DEP
100712,158.7,2026-05-10,PAG
100712,7.09,2026-05-10,DEP
100713,330.19,2026-05-10,RET
100713,370.72,2026-05-10,RET
100714,39.82,2026-05-10,RET
100714,92.6,2026-05-10,DEP
100715,245.57,2026-05-10,PAG
100716,156.81,2026-05-10,RET
100716,247.52,2026-05-10,PAG
100717,118.16,2026-05-10,PAG
100717,27.7,2026-05-10,DEP
100718,257.92,2026-05-10,RET
100718,9.23,2026-05-10,PAG
100719,372.65,2026-05-10,PAG
100719,117.97,2026-05-10,DEP
100720,314.66,2026-05-10,PAG
100720,208.75,2026-05-10,DEP
100721,248.0,2026-05-10,PAG
100721,19.24,2026-05-10,DEP
100722,263.73,2026-05-10,DEP
100723,39.3,2026-05-10,RET
100724,312.97,2026-05-10,RET
100724,269.52,2026-05-10,RET
100725,236.5,2026-05-10,PAG
100726,11.07,2026-05-10,PAG
100727,32.1,2026-05-10,DEP
100728,222.09,2026-05-10,PAG
100729,332.76,2026-05-10,PAG
100730,142.5,2026-05-10,RET
100731,94.39,2026-05-10,DEP
100731,184.63,2026-05-10,RET
100732,232.09,2026-05-10,RET
100733,74.14,2026-05-10,PAG
100734,47.05,2026-05-10,DEP
100734,203.75,2026-05-10,RET
100735,379.07,2026-05-10,PAG
100735,382.9,2026-05-10,PAG
100736,326.19,2026-05-10,PAG
100736,103.81,2026-05-10,RET
100737,386.59,2026-05-10,PAG
100737,196.03,2026-05-10,DEP
100738,304.2,2026-05-10,RET
100738,274.23,2026-05-10,PAG
100739,345.5,2026-05-10,RET
100739,50.93,2026-05-10,DEP
100739,156.16,2026-05-10,DEP
100740,272.38,2026-05-10,DEP
100740,321.06,2026-05-10,RET
100740,382.4,2026-05-10,PAG
100741,216.58,2026-05-10,PAG
100741,333.71,2026-05-10,DEP
100742,118.48,2026-05-10,RET
100742,271.11,2026-05-10,RET
100743,35.03,2026-05-10,DEP
100743,193.24,2026-05-10,RET
100744,91.33,2026-05-10,PAG
100744,111.28,2026-05-10,PAG
100745,274.83,2026-05-10,DEP
100745,202.1,2026-05-10,DEP
100746,97.77,2026-05-10,DEP
100747,349.73,2026-05-10,DEP
100748,95.54,2026-05-10,DEP
100749,335.35,2026-05-10,RET
100749,66.62,2026-05-10,DEP
100750,52.35,2026-05-10,DEP
100751,271.95,2026-05-10,PAG
100752,199.6,2026-05-10,DEP
100752,306.88,2026-05-10,PAG
100753,383.41,2026-05-10,RET
100753,151.62,2026-05-10,RET
100754,199.47,2026-05-10,PAG
100754,348.16,2026-05-10,RET
100755,77.23,2026-05-10,PAG
100755,115.71,2026-05-10,DEP
100756,301.32,2026-05-10,DEP
100757,26.39,2026-05-10,RET
100758,193.94,2026-05-10,PAG
100758,17.86,2026-05-10,RET
100759,160.52,2026-05-10,PAG
100759,311.48,2026-05-10,RET
100760,390.72,2026-05-10,PAG
100761,209.69,2026-05-10,RET
100761,277.24,2026-05-10,DEP
100762,271.27,2026-05-10,RET
100763,234.5,2026-05-10,RET
100764,147.83,2026-05-10,RET
100765,78.93,2026-05-10,RET
100766,98.67,2026-05-10,RET
100766,383.62,2026-05-10,RET
100767,149.54,2026-05-10,RET
100767,172.46,2026-05-10,RET
100768,281.78,2026-05-10,RET
100769,149.21,2026-05-10,RET
100769,115.45,2026-05-10,DEP
100770,230.71,2026-05-10,PAG
100770,275.97,2026-05-10,DEP
100771,289.72,2026-05-10,DEP
100772,224.36,2026-05-10,RET
100773,82.44,2026-05-10,PAG
100773,64.07,2026-05-10,DEP
100774,74.76,2026-05-10,RET
100775,58.12,2026-05-10,PAG
100775,209.22,2026-05-10,PAG
100776,129.71,2026-05-10,RET
100776,123.51,2026-05-10,PAG
100777,344.11,2026-05-10,DEP
100777,162.37,2026-05-10,PAG
100778,69.52,2026-05-10,DEP
100778,326.46,2026-05-10,RET
100779,336.39,2026-05-10,DEP
100779,182.69,2026-05-10,RET
100780,107.61,2026-05-10,RET
100781,226.34,2026-05-10,RET
100781,140.94,2026-05-10,RET
100782,52.89,2026-05-10,PAG
100782,385.43,2026-05-10,DEP
100783,232.86,2026-05-10,PAG
100783,261.41,2026-05-10,DEP
100784,391.85,2026-05-10,RET
100784,145.27,2026-05-10,PAG
100785,206.63,2026-05-10,PAG
100785,181.54,2026-05-10,DEP
100786,155.52,2026-05-10,RET
100787,188.18,2026-05-10,DEP
100787,347.96,2026-05-10,PAG
100788,324.05,2026-05-10,RET
100788,171.62,2026-05-10,PAG
100789,230.8,2026-05-10,DEP
100790,36.25,2026-05-10,RET
100791,95.15,2026-05-10,RET
100791,262.94,2026-05-10,PAG
100792,110.65,2026-05-10,PAG
100792,161.2,2026-05-10,RET
100793,313.48,2026-05-10,RET
100793,300.42,2026-05-10,PAG
100794,386.38,2026-05-10,RET
100795,71.09,2026-05-10,DEP
100796,54.39,2026-05-10,DEP
100796,266.5,2026-05-10,PAG
100797,281.78,2026-05-10,DEP
100797,88.18,2026-05-10,RET
100798,45.69,2026-05-10,DEP
100798,375.03,2026-05-10,RET
100798,221.63,2026-05-10,DEP
100799,309.52,2026-05-10,PAG
100799,307.17,2026-05-10,DEP
